date,annee,mois,type_bien,surface,prix,prix_m2,pieces,code_postal,quartier
2024-10-07,2024,10,Appartement,27.0,350000.0,12962.96,1,83000,Centre-ville
2024-10-07,2024,10,Appartement,26.0,350000.0,13461.54,1,83000,Centre-ville
2024-10-07,2024,10,Appartement,27.0,350000.0,12962.96,1,83000,Centre-ville
2024-10-07,2024,10,Appartement,26.0,350000.0,13461.54,1,83000,Centre-ville
2024-10-07,2024,10,Appartement,26.0,350000.0,13461.54,1,83000,Centre-ville
2024-10-07,2024,10,Appartement,27.0,350000.0,12962.96,1,83000,Centre-ville
2024-10-07,2024,10,Appartement,28.0,350000.0,12500.0,1,83000,Centre-ville
2024-10-07,2024,10,Appartement,27.0,350000.0,12962.96,1,83000,Centre-ville
2024-10-07,2024,10,Appartement,26.0,350000.0,13461.54,1,83000,Centre-ville
2024-10-07,2024,10,Appartement,26.0,350000.0,13461.54,1,83000,Centre-ville
2024-10-07,2024,10,Appartement,27.0,350000.0,12962.96,1,83000,Centre-ville
2024-09-26,2024,9,Appartement,32.0,92000.0,2875.0,1,83000,Centre-ville
2024-10-10,2024,10,Appartement,62.0,138000.0,2225.81,4,83200,Est (La Valette / La Garde)
2024-09-30,2024,9,Maison,35.0,145000.0,4142.86,1,83200,Est (La Valette / La Garde)
2024-10-14,2024,10,Appartement,58.0,149000.0,2568.97,3,83200,Est (La Valette / La Garde)
2024-10-07,2024,10,Appartement,74.0,204000.0,2756.76,4,83200,Est (La Valette / La Garde)
2024-10-18,2024,10,Appartement,69.0,185000.0,2681.16,4,83200,Est (La Valette / La Garde)
2024-09-27,2024,9,Appartement,57.0,110000.0,1929.82,3,83000,Centre-ville
2024-10-14,2024,10,Appartement,66.0,153000.0,2318.18,3,83200,Est (La Valette / La Garde)
2024-10-15,2024,10,Appartement,80.0,173800.0,2172.5,4,83200,Est (La Valette / La Garde)
2024-10-10,2024,10,Appartement,113.0,220000.0,1946.9,3,83000,Centre-ville
2024-10-15,2024,10,Appartement,37.0,130000.0,3513.51,2,83200,Est (La Valette / La Garde)
2024-10-18,2024,10,Appartement,93.0,136000.0,1462.37,4,83200,Est (La Valette / La Garde)
2024-10-17,2024,10,Appartement,38.0,134430.0,3537.63,2,83200,Est (La Valette / La Garde)
2024-10-10,2024,10,Appartement,105.0,260000.0,2476.19,5,83000,Centre-ville
2024-10-11,2024,10,Appartement,70.0,199900.0,2855.71,3,83000,Centre-ville
2024-10-17,2024,10,Appartement,45.0,140000.0,3111.11,3,83200,Est (La Valette / La Garde)
2024-10-14,2024,10,Appartement,84.0,272000.0,3238.1,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-10-17,2024,10,Appartement,66.0,208000.0,3151.52,3,83000,Centre-ville
2024-10-11,2024,10,Maison,74.0,246960.0,3337.3,4,83200,Est (La Valette / La Garde)
2024-10-17,2024,10,Appartement,72.0,244710.0,3398.75,4,83000,Centre-ville
2024-10-21,2024,10,Appartement,52.0,190775.0,3668.75,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-10-14,2024,10,Appartement,96.0,360000.0,3750.0,4,83000,Centre-ville
2024-10-04,2024,10,Appartement,77.0,268000.0,3480.52,3,83000,Centre-ville
2024-10-21,2024,10,Maison,94.0,438000.0,4659.57,5,83200,Est (La Valette / La Garde)
2024-10-14,2024,10,Appartement,69.0,166090.0,2407.1,4,83000,Centre-ville
2024-09-30,2024,9,Appartement,61.0,138000.0,2262.3,4,83200,Est (La Valette / La Garde)
2024-10-18,2024,10,Maison,108.0,399000.0,3694.44,6,83000,Centre-ville
2024-09-30,2024,9,Appartement,47.0,120000.0,2553.19,3,83000,Centre-ville
2024-10-16,2024,10,Appartement,85.0,100000.0,1176.47,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-10-17,2024,10,Appartement,63.0,155000.0,2460.32,4,83200,Est (La Valette / La Garde)
2024-10-15,2024,10,Appartement,56.0,161520.0,2884.29,3,83000,Centre-ville
2024-10-11,2024,10,Appartement,61.0,106000.0,1737.7,3,83000,Centre-ville
2024-10-18,2024,10,Appartement,28.0,75000.0,2678.57,2,83200,Est (La Valette / La Garde)
2024-10-18,2024,10,Appartement,48.0,248700.0,5181.25,2,83000,Centre-ville
2024-10-15,2024,10,Appartement,28.0,85000.0,3035.71,1,83000,Centre-ville
2024-10-23,2024,10,Appartement,81.0,123000.0,1518.52,4,83000,Centre-ville
2024-10-15,2024,10,Appartement,60.0,97000.0,1616.67,3,83200,Est (La Valette / La Garde)
2024-10-15,2024,10,Appartement,60.0,170000.0,2833.33,3,83200,Est (La Valette / La Garde)
2024-10-17,2024,10,Appartement,56.0,142000.0,2535.71,3,83200,Est (La Valette / La Garde)
2024-10-01,2024,10,Appartement,81.0,150000.0,1851.85,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-10-09,2024,10,Appartement,62.0,118000.0,1903.23,4,83200,Est (La Valette / La Garde)
2024-10-07,2024,10,Appartement,65.0,211450.0,3253.08,2,83200,Est (La Valette / La Garde)
2024-10-18,2024,10,Appartement,64.0,238100.0,3720.31,4,83200,Est (La Valette / La Garde)
2024-09-27,2024,9,Appartement,37.0,84000.0,2270.27,1,83200,Est (La Valette / La Garde)
2024-10-21,2024,10,Appartement,58.0,180000.0,3103.45,3,83000,Centre-ville
2024-10-24,2024,10,Appartement,37.0,100000.0,2702.7,2,83200,Est (La Valette / La Garde)
2024-10-25,2024,10,Appartement,38.0,80000.0,2105.26,2,83000,Centre-ville
2024-10-25,2024,10,Appartement,41.0,97360.0,2374.63,2,83200,Est (La Valette / La Garde)
2024-10-15,2024,10,Appartement,73.0,206500.0,2828.77,4,83200,Est (La Valette / La Garde)
2024-10-04,2024,10,Appartement,43.0,131000.0,3046.51,2,83200,Est (La Valette / La Garde)
2024-10-09,2024,10,Maison,77.0,320000.0,4155.84,4,83200,Est (La Valette / La Garde)
2024-10-15,2024,10,Appartement,43.0,114500.0,2662.79,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-10-23,2024,10,Appartement,30.0,89500.0,2983.33,2,83200,Est (La Valette / La Garde)
2024-10-17,2024,10,Appartement,73.0,443000.0,6068.49,3,83000,Centre-ville
2024-10-17,2024,10,Appartement,75.0,443000.0,5906.67,3,83000,Centre-ville
2024-10-18,2024,10,Appartement,45.0,154600.0,3435.56,2,83200,Est (La Valette / La Garde)
2024-10-21,2024,10,Appartement,97.0,299000.0,3082.47,4,83200,Est (La Valette / La Garde)
2024-10-24,2024,10,Appartement,57.0,155000.0,2719.3,3,83200,Est (La Valette / La Garde)
2024-10-16,2024,10,Appartement,83.0,182000.0,2192.77,4,83000,Centre-ville
2024-10-21,2024,10,Maison,56.0,190000.0,3392.86,3,83200,Est (La Valette / La Garde)
2024-10-18,2024,10,Maison,100.0,373190.0,3731.9,4,83200,Est (La Valette / La Garde)
2024-10-18,2024,10,Maison,100.0,373190.0,3731.9,4,83200,Est (La Valette / La Garde)
2024-10-18,2024,10,Appartement,90.0,262800.0,2920.0,5,83000,Centre-ville
2024-10-08,2024,10,Appartement,55.0,102000.0,1854.55,2,83200,Est (La Valette / La Garde)
2024-10-21,2024,10,Appartement,66.0,77000.0,1166.67,3,83000,Centre-ville
2024-10-07,2024,10,Maison,78.0,340000.0,4358.97,3,83200,Est (La Valette / La Garde)
2024-10-15,2024,10,Appartement,29.0,107420.0,3704.14,1,83000,Centre-ville
2024-10-17,2024,10,Maison,105.0,334000.0,3180.95,5,83200,Est (La Valette / La Garde)
2024-10-21,2024,10,Appartement,50.0,430000.0,8600.0,3,83200,Est (La Valette / La Garde)
2024-10-21,2024,10,Appartement,45.0,430000.0,9555.56,3,83200,Est (La Valette / La Garde)
2024-10-21,2024,10,Appartement,50.0,430000.0,8600.0,3,83200,Est (La Valette / La Garde)
2024-10-24,2024,10,Appartement,42.0,199000.0,4738.1,2,83000,Centre-ville
2024-10-25,2024,10,Appartement,66.0,165000.0,2500.0,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-10-25,2024,10,Appartement,77.0,285000.0,3701.3,4,83000,Centre-ville
2024-10-21,2024,10,Appartement,64.0,112900.0,1764.06,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-02-08,2024,2,Appartement,55.0,51000.0,927.27,1,83000,Centre-ville
2024-10-18,2024,10,Appartement,53.0,177800.0,3354.72,3,83200,Est (La Valette / La Garde)
2024-10-07,2024,10,Appartement,78.0,130000.0,1666.67,5,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-10-23,2024,10,Appartement,72.0,225000.0,3125.0,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-10-14,2024,10,Appartement,18.0,61000.0,3388.89,1,83200,Est (La Valette / La Garde)
2024-10-16,2024,10,Appartement,19.0,58000.0,3052.63,1,83000,Centre-ville
2024-10-25,2024,10,Appartement,48.0,90000.0,1875.0,3,83000,Centre-ville
2024-10-18,2024,10,Appartement,53.0,189000.0,3566.04,3,83000,Centre-ville
2024-10-11,2024,10,Appartement,32.0,99000.0,3093.75,1,83200,Est (La Valette / La Garde)
2024-10-14,2024,10,Maison,28.0,200000.0,7142.86,1,83000,Centre-ville
2024-10-21,2024,10,Appartement,55.0,42500.0,772.73,3,83200,Est (La Valette / La Garde)
2024-10-22,2024,10,Appartement,76.0,187000.0,2460.53,4,83000,Centre-ville
2024-10-15,2024,10,Appartement,32.0,172000.0,5375.0,2,83000,Centre-ville
2024-10-30,2024,10,Appartement,62.0,140000.0,2258.06,3,83200,Est (La Valette / La Garde)
2024-10-25,2024,10,Appartement,71.0,188000.0,2647.89,3,83200,Est (La Valette / La Garde)
2024-10-07,2024,10,Appartement,66.0,135000.0,2045.45,4,83200,Est (La Valette / La Garde)
2024-10-31,2024,10,Appartement,73.0,187000.0,2561.64,3,83200,Est (La Valette / La Garde)
2024-10-18,2024,10,Appartement,25.0,33000.0,1320.0,1,83200,Est (La Valette / La Garde)
2024-10-24,2024,10,Appartement,68.0,131000.0,1926.47,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-10-11,2024,10,Appartement,52.0,154000.0,2961.54,3,83000,Centre-ville
2024-10-18,2024,10,Appartement,37.0,41500.0,1121.62,1,83200,Est (La Valette / La Garde)
2024-10-04,2024,10,Appartement,69.0,146000.0,2115.94,3,83000,Centre-ville
2024-10-21,2024,10,Appartement,69.0,168550.0,2442.75,4,83200,Est (La Valette / La Garde)
2024-10-08,2024,10,Maison,85.0,363000.0,4270.59,4,83200,Est (La Valette / La Garde)
2024-10-18,2024,10,Maison,150.0,430000.0,2866.67,7,83200,Est (La Valette / La Garde)
2024-10-30,2024,10,Appartement,61.0,225300.0,3693.44,3,83200,Est (La Valette / La Garde)
2024-10-22,2024,10,Appartement,89.0,205000.0,2303.37,4,83000,Centre-ville
2024-10-21,2024,10,Appartement,65.0,112000.0,1723.08,4,83200,Est (La Valette / La Garde)
2024-10-29,2024,10,Appartement,36.0,173710.0,4825.28,2,83000,Centre-ville
2024-10-29,2024,10,Appartement,17.0,69000.0,4058.82,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-10-22,2024,10,Appartement,60.0,140000.0,2333.33,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-09-11,2024,9,Appartement,57.0,125000.0,2192.98,1,83000,Centre-ville
2024-09-11,2024,9,Appartement,65.0,125000.0,1923.08,2,83000,Centre-ville
2024-10-24,2024,10,Appartement,53.0,200040.0,3774.34,3,83000,Centre-ville
2024-10-25,2024,10,Appartement,100.0,130000.0,1300.0,5,83000,Centre-ville
2024-10-25,2024,10,Appartement,86.0,130000.0,1511.63,4,83000,Centre-ville
2024-10-18,2024,10,Maison,102.0,370500.0,3632.35,6,83000,Centre-ville
2024-10-25,2024,10,Appartement,49.0,128000.0,2612.24,2,83000,Centre-ville
2024-10-31,2024,10,Appartement,42.0,115000.0,2738.1,2,83200,Est (La Valette / La Garde)
2024-10-31,2024,10,Appartement,81.0,153314.0,1892.77,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-10-28,2024,10,Appartement,65.0,395000.0,6076.92,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-10-28,2024,10,Appartement,33.0,395000.0,11969.7,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-10-28,2024,10,Appartement,37.0,395000.0,10675.68,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-04,2024,11,Maison,69.0,342000.0,4956.52,4,83200,Est (La Valette / La Garde)
2024-10-25,2024,10,Appartement,63.0,115000.0,1825.4,3,83000,Centre-ville
2024-10-28,2024,10,Appartement,43.0,135000.0,3139.53,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-10-28,2024,10,Appartement,76.0,160000.0,2105.26,4,83200,Est (La Valette / La Garde)
2024-10-21,2024,10,Maison,70.0,400000.0,5714.29,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-10-11,2024,10,Appartement,100.0,200150.0,2001.5,5,83200,Est (La Valette / La Garde)
2024-10-30,2024,10,Appartement,66.0,138000.0,2090.91,4,83200,Est (La Valette / La Garde)
2024-10-31,2024,10,Maison,60.0,243160.0,4052.67,4,83200,Est (La Valette / La Garde)
2024-10-29,2024,10,Appartement,69.0,129000.0,1869.57,3,83000,Centre-ville
2024-10-14,2024,10,Appartement,41.0,110000.0,2682.93,2,83000,Centre-ville
2024-11-05,2024,11,Appartement,68.0,244800.0,3600.0,4,83000,Centre-ville
2024-11-05,2024,11,Maison,28.0,125000.0,4464.29,1,83200,Est (La Valette / La Garde)
2024-11-05,2024,11,Maison,57.0,125000.0,2192.98,3,83200,Est (La Valette / La Garde)
2024-11-05,2024,11,Appartement,83.0,120000.0,1445.78,5,83200,Est (La Valette / La Garde)
2024-10-11,2024,10,Appartement,40.0,174000.0,4350.0,2,83000,Centre-ville
2024-10-18,2024,10,Appartement,54.0,100000.0,1851.85,3,83000,Centre-ville
2024-10-11,2024,10,Appartement,53.0,122200.0,2305.66,2,83000,Centre-ville
2024-10-23,2024,10,Appartement,70.0,293100.0,4187.14,4,83200,Est (La Valette / La Garde)
2024-11-05,2024,11,Appartement,19.0,65000.0,3421.05,1,83000,Centre-ville
2024-10-31,2024,10,Appartement,55.0,140000.0,2545.45,3,83000,Centre-ville
2024-11-04,2024,11,Appartement,53.0,190000.0,3584.91,3,83000,Centre-ville
2024-10-25,2024,10,Appartement,63.0,93000.0,1476.19,4,83200,Est (La Valette / La Garde)
2024-10-25,2024,10,Maison,84.0,436715.0,5198.99,5,83000,Centre-ville
2024-11-05,2024,11,Appartement,50.0,130000.0,2600.0,3,83000,Centre-ville
2024-10-31,2024,10,Appartement,56.0,130000.0,2321.43,3,83000,Centre-ville
2024-10-30,2024,10,Appartement,50.0,75000.0,1500.0,2,83200,Est (La Valette / La Garde)
2024-10-25,2024,10,Maison,70.0,285000.0,4071.43,5,83200,Est (La Valette / La Garde)
2024-10-29,2024,10,Maison,100.0,370000.0,3700.0,5,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-10-17,2024,10,Maison,80.0,300000.0,3750.0,4,83200,Est (La Valette / La Garde)
2024-11-04,2024,11,Appartement,37.0,60000.0,1621.62,2,83000,Centre-ville
2024-11-04,2024,11,Appartement,38.0,199500.0,5250.0,2,83200,Est (La Valette / La Garde)
2024-11-04,2024,11,Appartement,40.0,83000.0,2075.0,2,83200,Est (La Valette / La Garde)
2024-10-29,2024,10,Appartement,51.0,139200.0,2729.41,3,83200,Est (La Valette / La Garde)
2024-10-23,2024,10,Appartement,60.0,79000.0,1316.67,3,83200,Est (La Valette / La Garde)
2024-11-05,2024,11,Appartement,39.0,126500.0,3243.59,2,83000,Centre-ville
2024-11-05,2024,11,Appartement,69.0,126500.0,1833.33,3,83000,Centre-ville
2024-11-04,2024,11,Appartement,53.0,208633.0,3936.47,3,83000,Centre-ville
2024-11-04,2024,11,Appartement,112.0,275000.0,2455.36,5,83000,Centre-ville
2024-10-31,2024,10,Appartement,65.0,150000.0,2307.69,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-08,2024,11,Appartement,43.0,100000.0,2325.58,2,83200,Est (La Valette / La Garde)
2024-10-30,2024,10,Appartement,61.0,163000.0,2672.13,3,83200,Est (La Valette / La Garde)
2024-10-22,2024,10,Appartement,38.0,105000.0,2763.16,2,83200,Est (La Valette / La Garde)
2024-10-29,2024,10,Appartement,81.0,175000.0,2160.49,4,83200,Est (La Valette / La Garde)
2024-11-08,2024,11,Appartement,27.0,62000.0,2296.3,1,83200,Est (La Valette / La Garde)
2024-10-21,2024,10,Appartement,79.0,151000.0,1911.39,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-05,2024,11,Appartement,75.0,148000.0,1973.33,4,83200,Est (La Valette / La Garde)
2024-10-29,2024,10,Appartement,52.0,153000.0,2942.31,3,83000,Centre-ville
2024-10-22,2024,10,Appartement,82.0,238250.0,2905.49,4,83000,Centre-ville
2024-11-08,2024,11,Appartement,64.0,68000.0,1062.5,3,83000,Centre-ville
2024-10-21,2024,10,Maison,43.0,295100.0,6862.79,3,83200,Est (La Valette / La Garde)
2024-10-24,2024,10,Appartement,50.0,190000.0,3800.0,2,83200,Est (La Valette / La Garde)
2024-10-31,2024,10,Appartement,85.0,198000.0,2329.41,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-06,2024,11,Appartement,78.0,174250.0,2233.97,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-10-04,2024,10,Appartement,48.0,207600.0,4325.0,3,83200,Est (La Valette / La Garde)
2024-11-14,2024,11,Appartement,49.0,86000.0,1755.1,2,83200,Est (La Valette / La Garde)
2024-10-31,2024,10,Appartement,54.0,130000.0,2407.41,3,83000,Centre-ville
2024-11-08,2024,11,Appartement,94.0,333000.0,3542.55,6,83200,Est (La Valette / La Garde)
2024-11-15,2024,11,Appartement,19.0,57000.0,3000.0,1,83000,Centre-ville
2024-10-18,2024,10,Appartement,35.0,84600.0,2417.14,1,83000,Centre-ville
2024-10-24,2024,10,Appartement,73.0,190000.0,2602.74,3,83200,Est (La Valette / La Garde)
2024-10-24,2024,10,Appartement,43.0,60000.0,1395.35,2,83000,Centre-ville
2024-10-25,2024,10,Appartement,43.0,60000.0,1395.35,2,83000,Centre-ville
2024-10-31,2024,10,Maison,160.0,390000.0,2437.5,7,83000,Centre-ville
2024-10-23,2024,10,Appartement,32.0,45000.0,1406.25,1,83200,Est (La Valette / La Garde)
2024-11-14,2024,11,Appartement,61.0,169000.0,2770.49,3,83000,Centre-ville
2024-10-21,2024,10,Appartement,62.0,63045.0,1016.85,2,83000,Centre-ville
2024-11-12,2024,11,Appartement,68.0,125000.0,1838.24,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-08,2024,11,Appartement,72.0,260000.0,3611.11,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-08,2024,11,Appartement,82.0,140629.7,1715.0,5,83000,Centre-ville
2024-11-12,2024,11,Appartement,41.0,149550.0,3647.56,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-18,2024,11,Appartement,72.0,103500.0,1437.5,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-10-31,2024,10,Appartement,69.0,180000.0,2608.7,4,83200,Est (La Valette / La Garde)
2024-11-14,2024,11,Appartement,40.0,198000.0,4950.0,1,83000,Centre-ville
2024-11-05,2024,11,Appartement,79.0,117000.0,1481.01,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-04,2024,11,Appartement,56.0,157000.0,2803.57,3,83000,Centre-ville
2024-10-25,2024,10,Appartement,120.0,347820.0,2898.5,3,83000,Centre-ville
2024-11-05,2024,11,Appartement,23.0,66500.0,2891.3,1,83000,Centre-ville
2024-11-13,2024,11,Appartement,32.0,88000.0,2750.0,2,83000,Centre-ville
2024-11-05,2024,11,Appartement,60.0,41240.0,687.33,2,83000,Centre-ville
2024-10-24,2024,10,Appartement,65.0,180000.0,2769.23,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-14,2024,11,Appartement,42.0,97225.0,2314.88,0,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-18,2024,11,Appartement,19.0,71000.0,3736.84,1,83000,Centre-ville
2024-11-14,2024,11,Appartement,38.0,113000.0,2973.68,2,83200,Est (La Valette / La Garde)
2024-11-05,2024,11,Appartement,21.0,85000.0,4047.62,1,83000,Centre-ville
2024-11-13,2024,11,Appartement,33.0,40000.0,1212.12,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-10-29,2024,10,Appartement,42.0,114000.0,2714.29,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-05,2024,11,Appartement,25.0,65000.0,2600.0,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-06,2024,11,Appartement,74.0,160000.0,2162.16,2,83000,Centre-ville
2024-10-29,2024,10,Appartement,62.0,132000.0,2129.03,4,83200,Est (La Valette / La Garde)
2024-11-15,2024,11,Appartement,59.0,122000.0,2067.8,2,83000,Centre-ville
2024-11-15,2024,11,Appartement,67.0,183000.0,2731.34,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-15,2024,11,Appartement,66.0,205000.0,3106.06,3,83000,Centre-ville
2024-11-08,2024,11,Maison,68.0,272000.0,4000.0,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-10-29,2024,10,Maison,73.0,225000.0,3082.19,4,83200,Est (La Valette / La Garde)
2024-10-28,2024,10,Appartement,65.0,227000.0,3492.31,4,83000,Centre-ville
2024-11-13,2024,11,Appartement,67.0,180000.0,2686.57,3,83200,Est (La Valette / La Garde)
2024-10-28,2024,10,Appartement,32.0,177150.0,5535.94,2,83000,Centre-ville
2024-11-05,2024,11,Appartement,55.0,95000.0,1727.27,3,83000,Centre-ville
2024-11-15,2024,11,Appartement,63.0,135000.0,2142.86,3,83000,Centre-ville
2024-08-22,2024,8,Maison,70.0,150000.0,2142.86,2,83200,Est (La Valette / La Garde)
2024-10-24,2024,10,Appartement,119.0,429600.0,3610.08,5,83000,Centre-ville
2024-11-18,2024,11,Appartement,72.0,231500.0,3215.28,3,83200,Est (La Valette / La Garde)
2024-11-21,2024,11,Appartement,39.0,270000.0,6923.08,2,83000,Centre-ville
2024-10-14,2024,10,Appartement,62.0,75800.0,1222.58,2,83000,Centre-ville
2024-11-15,2024,11,Maison,75.0,331000.0,4413.33,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-19,2024,11,Appartement,44.0,138000.0,3136.36,2,83200,Est (La Valette / La Garde)
2024-11-14,2024,11,Appartement,25.0,85000.0,3400.0,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-18,2024,11,Appartement,50.0,115000.0,2300.0,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-19,2024,11,Appartement,62.0,173000.0,2790.32,3,83200,Est (La Valette / La Garde)
2024-11-15,2024,11,Appartement,39.0,85000.0,2179.49,2,83000,Centre-ville
2024-11-14,2024,11,Maison,112.0,412475.0,3682.81,4,83200,Est (La Valette / La Garde)
2024-11-14,2024,11,Maison,112.0,412475.0,3682.81,4,83200,Est (La Valette / La Garde)
2024-10-29,2024,10,Appartement,58.0,240000.0,4137.93,3,83000,Centre-ville
2024-11-14,2024,11,Maison,100.0,400000.0,4000.0,4,83200,Est (La Valette / La Garde)
2024-11-15,2024,11,Appartement,69.0,160000.0,2318.84,3,83000,Centre-ville
2024-10-25,2024,10,Appartement,58.0,69000.0,1189.66,3,83200,Est (La Valette / La Garde)
2024-10-25,2024,10,Appartement,64.0,69000.0,1078.12,3,83200,Est (La Valette / La Garde)
2024-10-25,2024,10,Appartement,73.0,69000.0,945.21,4,83200,Est (La Valette / La Garde)
2024-11-21,2024,11,Appartement,50.0,90000.0,1800.0,2,83000,Centre-ville
2024-11-08,2024,11,Appartement,59.0,176650.0,2994.07,3,83000,Centre-ville
2024-11-08,2024,11,Appartement,80.0,352400.0,4405.0,5,83000,Centre-ville
2024-11-15,2024,11,Appartement,29.0,99000.0,3413.79,1,83000,Centre-ville
2024-11-12,2024,11,Appartement,42.0,83126.0,1979.19,2,83000,Centre-ville
2024-11-18,2024,11,Appartement,105.0,240000.0,2285.71,3,83000,Centre-ville
2024-11-15,2024,11,Appartement,65.0,167000.0,2569.23,4,83200,Est (La Valette / La Garde)
2024-11-22,2024,11,Maison,78.0,333450.0,4275.0,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-20,2024,11,Appartement,67.0,155000.0,2313.43,3,83000,Centre-ville
2024-11-14,2024,11,Appartement,94.0,225000.0,2393.62,5,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-08,2024,11,Appartement,46.0,110000.0,2391.3,3,83000,Centre-ville
2024-11-15,2024,11,Appartement,61.0,91666.66,1502.73,3,83000,Centre-ville
2024-11-19,2024,11,Appartement,39.0,60000.0,1538.46,2,83200,Est (La Valette / La Garde)
2024-11-19,2024,11,Appartement,19.0,60000.0,3157.89,1,83200,Est (La Valette / La Garde)
2024-03-28,2024,3,Appartement,54.0,49000.0,907.41,2,83200,Est (La Valette / La Garde)
2024-11-25,2024,11,Appartement,58.0,164000.0,2827.59,3,83200,Est (La Valette / La Garde)
2024-11-22,2024,11,Maison,60.0,310000.0,5166.67,4,83000,Centre-ville
2024-09-26,2024,9,Maison,99.0,270000.0,2727.27,4,83000,Centre-ville
2024-11-22,2024,11,Appartement,76.0,150000.0,1973.68,4,83200,Est (La Valette / La Garde)
2024-10-29,2024,10,Appartement,28.0,65382.5,2335.09,1,83000,Centre-ville
2024-10-30,2024,10,Appartement,57.0,260000.0,4561.4,3,83000,Centre-ville
2024-11-21,2024,11,Appartement,70.0,115000.0,1642.86,3,83200,Est (La Valette / La Garde)
2024-11-15,2024,11,Appartement,31.0,112500.0,3629.03,1,83000,Centre-ville
2024-11-12,2024,11,Maison,37.0,172900.0,4672.97,2,83000,Centre-ville
2024-11-18,2024,11,Appartement,95.0,198500.0,2089.47,4,83000,Centre-ville
2024-11-22,2024,11,Appartement,72.0,166000.0,2305.56,4,83200,Est (La Valette / La Garde)
2024-11-28,2024,11,Appartement,55.0,129000.0,2345.45,3,83200,Est (La Valette / La Garde)
2024-11-22,2024,11,Appartement,42.0,145000.0,3452.38,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-19,2024,11,Appartement,20.0,95800.0,4790.0,1,83000,Centre-ville
2024-11-20,2024,11,Appartement,74.0,80000.0,1081.08,3,83200,Est (La Valette / La Garde)
2024-11-12,2024,11,Appartement,28.0,110000.0,3928.57,1,83200,Est (La Valette / La Garde)
2024-11-22,2024,11,Maison,60.0,207000.0,3450.0,1,83200,Est (La Valette / La Garde)
2024-11-08,2024,11,Appartement,57.0,236770.0,4153.86,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-25,2024,11,Appartement,92.0,160000.0,1739.13,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-15,2024,11,Appartement,49.0,195730.0,3994.49,3,83000,Centre-ville
2024-11-06,2024,11,Maison,60.0,120000.0,2000.0,4,83200,Est (La Valette / La Garde)
2024-11-22,2024,11,Appartement,15.0,79000.0,5266.67,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-22,2024,11,Appartement,15.0,79000.0,5266.67,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-11-08,2024,11,Appartement,41.0,111000.0,2707.32,2,83000,Centre-ville
